COUNTY,MUNICIPALITY,CLASS
Forest,Barnett Township,2nd Township
Forest,Green Township,2nd Township
Forest,Harmony Township,2nd Township
Forest,Hickory Township,2nd Township
Forest,Howe Township,2nd Township
Forest,Jenks Township,2nd Township
Forest,Kingsley Township,2nd Township
Forest,Tionesta Borough,Borough
Forest,Tionesta Township,2nd Township
