COUNTY,MUNICIPALITY,CLASS
Montour,Anthony Township,2nd Township
Montour,Cooper Township,2nd Township
Montour,Danville Borough,Borough
Montour,Derry Township,2nd Township
Montour,Liberty Township,2nd Township
Montour,Limestone Township,2nd Township
Montour,Mahoning Township,2nd Township
Montour,Mayberry Township,2nd Township
Montour,Valley Township,2nd Township
Montour,Washingtonville Borough,Borough
Montour,West Hemlock Township,2nd Township
